Config;Sets;SetMisses;Gets;GetMisses;CacheSize;CacheThreads;Frequency;E_ext;E_arm;E_mem;E_g3d;E_kfc;t_user;t_system;t_wall;perc_cpu;size_resident;cycles;instructions_k;instructions_u;LLC-store;LLC-store-misses;LLC-loads;LLC-load-misses;memoryHeaviness;instructions_adj;instructions;IPR;IPC;P_dyn_Rest;P_Rest;P_dyn_g3d;P_dyn_mem;P_dyn_kfc;P_dyn_arm;P_kfc;P_g3d;P_arm;P_mem;rps;EperRequest;uIPC;kIPC;uIPR;kIPR;instructions_u_adj;instructions_k_adj;P_ext;P;E_total;requests
big;200064;0;1799936;573412;256;1;1200;1252.8;211.322341;22.306608;9.356225;3.374553;23.31;92.63;246.805710227;46;266692;450722866399;100096853449;8122967152;1486226680;68098149;5796579666;222201937;0.0026825038554658025;105571771314.18405;108219820601;54109.9103005;0.365401528802638;0.4315523391069074;4.07786461696662;9.090651773501074e-4;0.028146700244508487;0;0.6942791007856364;0.013672912984453434;0.03790927280975224;0.8562295451172337;0.09038124757925357;8103.540222633003;1.231798635e-4;0.027426996268066106;0.3379745325345719;4061.483576;50048.4267245;5865570201.811574;99706201112.37248;5.076057595457313;0.9981929784906929;246.359727;2000000
big;200064;0;1799936;572900;256;1;1300;1281.6;234.442934;22.397869;9.377002;3.529986;21.34;87.96;246.784550448;44;266568;470326690790;100709401024;8385416009;1500501172;68567145;5835337578;225314534;0.0026938188906912414;106446994775.52484;109094817033;54547.4085165;0.34005001477216545;0.453831783683587;4.1001440615433;9.965064365194051e-4;0.02852425000220351;0;0.7590974874868304;0.014303918108292617;0.037996714068921536;0.9499903197927274;0.0907587973369486;8104.235035658848;1.348738955e-4;0.026137454695658608;0.31391256007650686;4192.7080045;50354.700512;6128212595.746101;100318782179.77873;5.19319381085019;1.0930497493068903;269.747791;2000000
big;200064;0;1799936;573042;256;1;1400;1303.2;251.561604;22.28925;9.46011;3.520781;20.74;84.59;246.887139073;42;266628;494457705653;100994214804;8229019955;1510941114;68764142;5859467206;222126253;0.002663264786488395;106574311798.72903;109223234759;54611.6173795;0.31600105436581893;0.4704200023887082;4.116732280248421;0.00131734116953372;0.028046583078489916;0;0.7954760528196083;0.014260690181026277;0.03831754880193585;1.0189336104932458;0.090281130413235;8100.867495607525;1.4341587249999996e-4;0.02380792866934471;0.2921931256964742;4114.5099775;50497.107402;5970878219.658715;100603433579.07031;5.278525260137863;1.1617929798894429;286.83174499999996;2000000
big;200064;0;1799936;573030;256;1;1500;1339.2;276.413789;22.275837;9.651837;3.565491;19.61;81.4;246.759896029;40;266632;512732879291;101809227726;8136053736;1518552301;67844407;5958067138;220902543;0.0026262786920946543;107297723728.86095;109945281462;54972.640731;0.2970371421269602;0.5168157771110562;4.163128054970769;0.0021140777734633617;0.02803878053771467;0;0.8605284443468058;0.014449232056658722;0.03911428540586549;1.1201730647816248;0.09027332787245976;8105.044750727864;1.55953477e-4;0.021981026541535543;0.27505611558542464;4068.026868;50904.613863;5879075823.242861;101418647905.61809;5.427137965087378;1.264009910116609;311.90695400000004;2000000
big;200064;0;1799936;572502;256;1;1600;1440;352.977823;22.269262;9.805429;3.696202;18.9;74.11;247.076545501;37;266644;547601287883;102439671681;8141136315;1509770326;67837605;5944225995;220439953;0.0026069402387657336;107929852839.81215;110580807996;55290.403998;0.27972305043102635;0.6084472415773337;4.254759519437046;0.002685586825009509;0.02789647645322458;0;1.1291632618979057;0.014959744529798116;0.03968579445741164;1.428617282487347;0.09013102378796967;8094.657450971627;1.9437435800000004e-4;0.020593659291122016;0.25912939113990435;4070.5681575;51219.8358405;5881262182.573898;102048590657.23825;5.828153364699572;1.573393845262527;388.74871600000006;2000000
big;200064;0;1799936;573416;256;1;1700;1440;353.617439;22.316076;9.834096;3.753273;18.3;74.64;246.779018063;37;266652;548868698151;102616845289;8236939993;1531097294;68678262;5977099674;221882831;0.002621120174298461;108206022383.07104;110853785282;55426.892641;0.2642368443688549;0.6104479777136524;4.256760255573365;0.0028495983891513865;0.028194842388748136;0;1.0900457843233915;0.01520904422693598;0.03984980602155352;1.4329315424608964;0.09042938972349322;8104.416719453117;1.9476044199999998e-4;0.01963399829305919;0.24460284607579572;4118.4699965;51308.4226445;5979787181.448204;102226235201.62283;5.835180038006245;1.578419782432879;389.52088399999997;2000000
big;200064;0;1799936;573552;256;1;1800;1504.8;401.46424;22.247433;9.834096;3.772735;18.24;72.93;246.690082306;36;266620;573614742646;102597261254;8265608382;1528011587;68316758;5993238179;222650160;0.0026245659972120696;108216060954.32832;110862869636;55431.434818;0.24966744733058574;0.680904633421997;4.32721691128171;0.0028639648875192977;0.027949187625478315;0;1.2374634100802138;0.015293419843770669;0.03986417251992143;1.627403243159223;0.0901837349602234;8107.33849251043;2.18659252e-4;0.018614468055390406;0.23105297927519533;4132.804191;51298.630627;6009269017.213394;102206791937.11493;6.099961481764848;1.7727445704831384;437.318504;2000000
big;200064;0;1799936;572742;256;1;1900;1594.8;468.812491;22.25243;9.845142;3.915018;17.49;70.7;246.776343475;35;266712;590871694844;102937786576;8232095414;1517564064;68315072;5988125242;221546908;0.002607378678571178;108522147787.49316;111169881990;55584.940995;0.237099161861885;0.7705410706073024;4.416853348467015;0.0028947914642084988;0.027937912823512802;0;1.4591302391898004;0.015864640608862154;0.03989499909661063;1.8997464846037548;0.09017246015825789;8104.504555975044;2.524125405e-4;0.017557119681048495;0.2195420421808365;4116.047707;51468.893288;5974967065.442957;102547180722.0502;6.462531932934501;2.0456785844674856;504.825081;2000000
big;200064;0;1799936;573132;256;1;2000;1735.2;571.082145;22.203512;10.118662;4.21326;16.83;68.65;246.718771855;34;266652;605700430386;103181443698;8175814439;1549224781;68224165;6092153647;219375678;0.002582677122367482;108710141636.92453;111357258137;55678.6290685;0.2256765006159446;0.9240023865740725;4.570314664433785;0.004012731609800632;0.027760680158723912;0;1.8197939372433667;0.017077176447993146;0.04101293924220276;2.3147089323857073;0.089995227493469;8106.395735365558;3.0380878949999996e-4;0.01656909682536244;0.20910740379058215;4087.9072195;51590.721849;5919212666.587755;102790928970.33678;7.033108940003158;2.4627942755693724;607.617579;2000000
big;200064;0;1799936;572931;256;2;200;2894.4;131.929216;54.234808;26.575098;8.643495;113.74;558.89;716.788774452;93;266728;309823530138;102706438236;8327765786;1405156778;82822346;5421586280;246192934;0.0029631885318402414;103343571575.77533;111034204022;55517.102011;0.774525271457327;0.08284403467263424;3.729156312532347;7.500747586629969e-5;0.013429037159115954;0;0.11230079692022817;0.01205863611160503;0.03707521510826843;0.18405591814808014;0.07566358449386104;2790.2222680998902;1.106913085e-4;0.058090793849043955;0.716434477608283;4163.882893;51353.219118;1771690596.779234;101571880978.9961;4.038009666394161;0.3088533538618147;221.382617;2000000
big;200064;0;1799936;573369;256;2;300;2088;124.363495;39.959431;18.655642;6.074511;76.45;350;503.349922131;84;266604;312025785711;99856129121;8338688707;1367489519;78004987;5313605921;238248999;0.0029230049308161584;102794232075.37733;108194817828;54097.408914;0.7164983581067064;0.1263056118194017;3.7726178896791143;6.276025486566528e-5;0.01715243425219217;0;0.18259751316619466;0.012068167159503543;0.037062967887267796;0.247071648433937;0.07938698158693726;3973.378979642491;9.45265395e-5;0.055221284043626695;0.6612770740630797;4169.3443535;49928.0645605;3734822053.9512367;99059410021.4261;4.14820765474676;0.3755897650676456;189.053079;2000000
big;200064;0;1799936;573011;256;2;400;1695.6;121.921277;32.973099;14.83583;4.962284;59.62;252.73;398.60763998;78;266580;317012463337;97783652084;8343369145;1342481206;74114427;5223687068;232459335;0.002888743681389848;101850245477.7518;106127021229;53063.5106145;0.6656108073739184;0.16923804645497187;3.8155503243146844;2.189234428185624e-4;0.020486142619051108;0;0.24505240134572187;0.012449043877455488;0.03721913107522069;0.3058678880467955;0.0827206899537962;5017.465295196925;8.7346245e-5;0.05232820641256791;0.6132826009613505;4171.6845725;48891.826042;4697522904.307064;97152722573.44473;4.253807077267952;0.4382567529532679;174.69249;2000000
big;200064;0;1799936;573136;256;2;500;1465.2;122.947503;28.596253;12.603749;4.277169;48.84;205.59;336.694828513;75;266584;329844184184;97171082049;8347351498;1336843634;72185124;5201492747;229753127;0.002861473970474654;101905938116.08624;105518433547;52759.216773500004;0.6267897491209959;0.20517344803384852;3.851485725893561;0.00043353928810740266;0.022697713508981775;0;0.30438088215107073;0.012703399748935721;0.037433746920509534;0.36516005767891657;0.08493226084372686;5940.097175929089;8.4212337e-5;0.04958407905975725;0.5772056700612387;4173.675749;48585.5410245;5267787907.958261;96638150208.12798;4.35171519108565;0.5002294651920887;168.42467399999998;2000000
big;200064;0;1799936;573051;256;2;600;1317.6;124.926052;25.747174;11.126215;3.830595;44.62;173.66;295.780627252;73;266700;344010619981;96837454220;8350460110;1334386991;71522532;5221420917;227744525;0.002845070737510078;102014399104.8934;105187914330;52593.957165;0.5927135667361885;0.24836458012984464;3.894676857989557;6.162350108162087e-4;0.024813662141340224;0;0.357995292786849;0.01295079747307588;0.03761644264321834;0.422360494534908;0.08704820947608531;6761.768066358297;8.2815018e-5;0.047053228759330656;0.5456603379768579;4175.230055;48418.72711;5645116358.960482;96369282745.93292;4.454652802116845;0.5599759441272875;165.630036;2000000
big;200064;0;1799936;573014;256;2;700;1216.8;127.78907;23.873299;10.116032;3.477386;37.08;155.29;267.655507397;71;266608;359344750460;96995795347;8346301051;1366326100;70784352;5264191150;225594171;0.0028134860908808246;102470343654.42249;105342096398;52671.048199000004;0.5622477587086883;0.28241021780818754;3.9287224956679;7.947628443136581e-4;0.026959578473359176;0;0.4058650318962797;0.012992021101371053;0.03779497047671579;0.47743859725799276;0.08919412580810426;7472.291601433406;8.26278935e-5;0.04454713946173008;0.5177006192469582;4173.1505255;48497.8976735;5898202400.675398;96572141253.74709;4.546142210312084;0.6174197146441839;165.255787;2000000
big;200064;0;1799936;572930;256;2;800;1195.2;142.350065;23.008555;9.701018;3.324057;35.62;141.4;255.878427734;69;266680;386055738434;98912812902;8338557161;1369092426;71956615;5445296227;224666761;0.002765683793370303;104505976986.60239;107251370063;53625.685031500005;0.5239371437678102;0.32751355030677054;3.973825828166483;9.123983106230915e-4;0.027685322830780103;0;0.47391486635613145;0.012990766863143084;0.03791260594302522;0.5563191327249395;0.08991987016552519;7816.211853853942;8.919184750000001e-5;0.040734955828654294;0.4832021879391559;4169.2785805;49456.406451;5998177022.086378;98507799964.516;4.670968203863116;0.6971423756966331;178.38369500000002;2000000
big;200064;0;1799936;572531;256;2;900;1198.8;158.8783;22.641933;9.494563;3.268038;32.25;132.69;250.299648621;65;266700;414276749481;100983449174;8330068580;1460672862;70791098;5717392995;223604311;0.002693129038830401;106627980999.55658;109313517754;54656.758877;0.48525623124235084;0.36694611676562294;4.0132583946253355;9.325783395691123e-4;0.0282247606376927;0;0.5378950845181503;0.013056502548065558;0.03793278597197124;0.6347523892874942;0.09045930797243779;7990.422723398906;9.714141699999998e-5;0.036978205149501814;0.448278026092849;4165.03429;50491.724587;6040714484.786413;100587266514.77017;4.7894593804053045;0.7762009857799688;194.28283399999998;2000000
big;200064;0;1799936;573413;256;2;1000;1216.8;179.666609;22.465197;9.39436;3.294864;30.34;126.05;247.68719347;63;266728;444198663076;103223164407;8339101115;1483464295;71545526;5962441966;224595099;0.002654487371821983;108904758548.52512;111562265522;55781.132761;0.4504159620005242;0.3990279594075816;4.045340237267294;9.281158646213469e-4;0.028465325699752332;0;0.6104443826709206;0.013302520626279677;0.03792832349702348;0.7253770632342414;0.09069987303449742;8074.700883726719;1.0741051499999999e-4;0.033667873571388486;0.4167480884291357;4169.5505575;51611.5822035;6073641719.325364;102831116829.19975;4.912648017659336;0.8673077803920419;214.82102999999998;2000000
big;200064;0;1799936;572827;256;2;1100;1242;201.015108;22.419961;9.375161;3.349305;28.08;118.59;247.296005941;59;266628;470438036150;104822643050;8335412971;1529810956;70587611;6089122002;224335956;0.002606297575006659;110504746210.77643;113158056021;56579.0280105;0.41598310343772354;0.4210419892365933;4.067354267096306;9.10477436392429e-4;0.028425877667626227;0;0.6762218285692542;0.013543708428510078;0.03791068506879456;0.8128522223199928;0.09066042500237131;8087.473925790621;1.1807976749999999e-4;0.030642015938027012;0.38534108749969653;4167.7064855;52411.321525;6073531553.866072;104431214656.91035;5.022321307915975;0.9549670408196687;236.15953499999998;2000000
big;200064;0;1799936;573105;256;2;1200;1274.4;225.413092;22.444683;9.38647;3.590213;26.62;113.05;247.145410425;56;266632;497553396898;106430823691;8590616639;1557356245;71294043;6223028276;225772275;0.002582703860669;112369746302.28152;115021440330;57510.720165;0.38783321976390694;0.45477760382992516;4.101089881689638;9.793364095393858e-4;0.028581150846351343;0;0.7501162277234155;0.014526723331928934;0.03797954404194152;0.9120666720550128;0.09081569818109643;8092.401944914653;1.3041722900000003e-4;0.028966134498941577;0.35886708526496536;4295.3083195;53215.4118455;6330112636.749292;106039633665.53223;5.1564785192996165;1.0553886376099797;260.83445800000004;2000000
big;200064;0;1799936;573800;256;2;1300;1303.2;250.363902;22.395239;9.446434;3.514995;25.55;108.98;246.975989034;54;266624;522103432785;107259498041;8480259729;1599829193;70587541;6384875050;224873936;0.0025528088419464814;113089881513.00165;115739757770;57869.878885;0.36048274671649794;0.47343812370636273;4.119750401566075;0.0012481825732528554;0.02844325129497092;0;0.8228247480113281;0.014232132498985993;0.038248390205654986;1.0137175803172251;0.090677798629716;8097.953197080505;1.42860285e-4;0.026412594763280235;0.3340701519532177;4240.1298645;53629.7490205;6221305331.622649;106868576181.379;5.276626303217657;1.1568759016515822;285.72057;2000000
big;200064;0;1799936;573599;256;2;1400;1328.4;268.425427;22.333697;9.548741;3.539191;24.74;105.47;246.965120805;52;266640;550574415957;107803254809;8387961402;1588504630;70039566;6362345475;221881183;0.0025124166741647674;113541456562.34926;116191216211;58095.6081055;0.3360544419976237;0.5022611751866068;4.148573453046319;0.0016641226538958442;0.028198048682059877;0;0.8634385437881749;0.014330732163569337;0.038664330286297975;1.0868961014618124;0.09043259601680496;8098.309564852158;1.51923528e-4;0.024260110018366896;0.31179433197925677;4193.980701;53901.6274045;6129106410.373739;107412350151.97552;5.378897212974803;1.2303237599284846;303.847056;2000000
big;200064;0;1799936;572935;256;2;1500;1364.4;295.891569;22.357893;9.724425;3.578115;24.19;101.1;246.932373431;50;266684;573991728315;108588149974;8364453920;1608403698;70861420;6416875365;222916926;0.002511943609791416;114303195601.32188;116952603894;58476.301947;0.3157479981772686;0.5364037575029301;4.182716035362643;0.0023807162411428814;0.0283080279029543;0;0.9386250308415074;0.01449026286138147;0.03938092387354501;1.1982696512763265;0.09054257523769939;8099.383536516558;1.6577600100000002e-4;0.022582306790533125;0.2931656913867355;4182.22696;54294.074987;6105898450.707021;108197297150.61487;5.525399448611596;1.3426834132489525;331.552002;2000000
big;200064;0;1799936;573169;256;2;1600;1479.6;379.359616;22.426799;9.838567;3.775365;22.09;95.15;246.901366912;47;266680;618326055404;109443984749;8564237063;1622155715;71763576;6517877823;225008934;0.0025148460458356116;115359146197.16167;118008221812;59004.110906;0.29872308750233706;0.6639095176287646;4.310221795488477;0.002847959767605171;0.028598481580778524;0;1.2370284247880705;0.015290984603360282;0.0398481674000073;1.5364824453775119;0.09083302891552361;8100.400678270993;2.0770017350000005e-4;0.021679297410624618;0.2770437900917124;4282.1185315;54721.9923745;6305965193.391008;109053181003.77066;5.99267642178488;1.6824546262964033;415.40034700000007;2000000
big;200064;0;1799936;572798;256;2;1700;1479.6;379.088463;22.446261;9.848298;3.772472;21.87;95.07;247.095267526;47;266704;616944738944;109343082664;8448202884;1624191465;71284593;6519320757;224764106;0.0025133327785896355;115140129517.83359;117791285548;58895.642774;0.2804140775036607;0.6615181256019667;4.307830403461679;0.0028560716828774993;0.028605966224010744;0;1.1912936164638777;0.015267277426116835;0.03985627931527963;1.5341793746013825;0.09084051355875583;8094.044131337137;2.07577747e-4;0.020111802051054613;0.2603022754526061;4224.101442;54671.541332;6188157511.442957;108951972006.39062;5.987973848363214;1.6801434449015349;415.155494;2000000
big;200064;0;1799936;573518;256;2;1800;1551.6;431.895707;22.548831;9.846983;3.961832;21.54;93.2;246.891213499;46;266636;647441494449;109538231626;8694279001;1645386809;72422002;6560132101;227095824;0.00253329498300953;115583543951.04329;118232510627;59116.2553135;0.26604724888833337;0.7416391265121072;4.38795140437182;0.0028836864132637877;0.02909649146745729;0;1.3593962444551935;0.01604687321129007;0.03988389404566592;1.7493360775342026;0.09133103880220238;8100.733807637511;2.3412667650000004e-4;0.019563899954564885;0.2464833489337685;4347.1395005;54769.115813;6436099999.110799;109147443951.9325;6.284549287965181;1.896597883593361;468.25335300000006;2000000
big;200064;0;1799936;572748;256;2;1900;1652.4;506.80889;22.480714;9.975853;4.105693;20.74;91.68;247.02238574;45;266692;669104951118;110032294396;8419474801;1612607304;71501715;6539513027;222913132;0.0024855251128444653;115801395136.42928;118451769197;59225.8845985;0.2523780840052771;0.8432761725056452;4.489588450365358;0.003384201133287419;0.028772241109366874;0;1.6110556647320138;0.016620732520660656;0.04038440876568955;2.051671910145968;0.09100678844411196;8096.432207990543;2.71685575e-4;0.017938870250837152;0.23443921375443996;4209.7374005;55016.147198;6160096038.3090315;109641299098.12024;6.689272290241788;2.1996838398764305;543.3711500000001;2000000
big;200064;0;1799936;573781;256;2;2000;1807.2;618.172821;22.413912;10.179678;4.312411;20.91;89.11;246.69352279700001;44;266768;690265531366;110200607979;8406444075;1659095292;71318535;6596991802;221624615;0.002469862836373569;115960206458.31313;118607052054;59303.526027;0.24039352697476327;1.023940775148335;4.6702530530080475;0.004264264513373202;0.028622771276104846;0;2.0109182103313357;0.01748084404935354;0.04126447214577533;2.5058332054736763;0.09085731861084993;8107.225424178512;3.27539411e-4;0.017038234282943703;0.22335529269181956;4203.2220375;55100.3039895;6150073241.922472;109810133216.39066;7.325688893287704;2.655435840279655;655.078822;2000000
little;200064;0;1799936;1498126;32;1;200;2286;36.492039;48.219209;21.425295;19.784175;115.27;467.01;583.093469159;99;37240;8477532007;6002469374;2451514934;NA;NA;NA;NA;NA;2197807156.614933;8453984308;4226.992154;0.07249253125912422;0.058204058287043114;3.7045163361467557;-2.5602143717367437e-4;0.020460957846520127;0.020578880807556592;0;0.033929680311005475;0.036744186195228457;0.06258351521692179;0.08269550518126521;3429.981822441974;6.2960359e-5;0.02102162915266259;0.05147090210646164;1225.757467;3001.234687;-2881722363.239481;5079529519.854414;3.9204692230511764;0.21595288690442094;125.920718;2000000
little;200064;0;1799936;1497853;32;1;300;1638;26.819162;35.771419;15.164317;18.870776;79.96;331.32;412.092606939;99;37228;11473905211;347233e4;2484714466;NA;NA;NA;NA;NA;1535584634.6886897;5957044466;2978.5222329999997;0.04818532182404809;0.09404680659278242;3.740359084452495;-2.018842830956019e-4;0.024569773824297363;0.030979199276268594;0;0.045792561386070546;0.03679832334930653;0.06508042500255265;0.08680432115904245;4853.278040719741;4.8312837000000004e-5;0.02009835025882746;0.02808697156522063;1242.357233;1736.165;-1284471397.8266163;2820056032.515306;3.974834715349467;0.23447563089697218;96.625674;2000000
little;200064;0;1799936;1493291;32;1;400;1324.8;21.908689;29.7716;12.183212;19.001487;65.17;265.62;330.614916541;99;37216;7920410747;2839590017;2410870558;NA;NA;NA;NA;NA;1703198264.2865348;5250460575;2625.2302875;0.039702235987504844;0.11012746476752655;3.756439742627239;-1.5004936530185753e-4;0.027814626221850873;0.039977814597571285;0;0.05747316908383836;0.03685015826710027;0.06626648679138793;0.09004917355659596;6049.333832014132;4.1432494e-5;0.018230201038895236;0.021472034948609605;1205.435279;1419.7950085;-613083399.9534726;2316281664.2400074;4.007078730326161;0.2506389876989225;82.864988;2000000
little;200064;0;1799936;1492476;32;1;500;1130.4;18.785827;26.019379;10.315649;18.886819;55.4;223.23;279.659715168;99;37304;3250471855;5867562622;2412577586;NA;NA;NA;NA;NA;5279590874.596628;8280140208;4140.070104;0.05921582379518531;0.13110816814694104;3.7774204460066536;-1.1377587084834134e-4;0.030804877325933615;0.046138223853922765;0;0.067535000486767;0.03688643176155379;0.06717387589669392;0.0930394246606787;7151.548440927718;3.700383700000001e-5;0.017253665473775458;0.04196215832140985;1206.288793;2933.781311;-145316992.41216516;5424907867.008793;4.042055178812347;0.26463473280569344;74.00767400000001;2000000
little;200064;0;1799936;1491020;32;1;600;1015.2;16.991115;23.69104;9.168443;21.407411;48.95;198.29;248.330078742;99;37228;7164646990;5072019669;2413696799;NA;NA;NA;NA;NA;4821311793.9635725;7485716468;3742.8582340000003;0.05024036627594899;0.1548462277142293;3.801158505573942;-7.98190655162817e-5;0.033166864044879056;0.059687840833984165;0;0.08620546938351761;0.03692038856688585;0.06842149402953616;0.09540141137962414;8053.796826110137;3.56290045e-5;0.016199519682481997;0.03404084659346699;1206.8483995;2536.0098345;142357283.08422756;4678954510.879345;4.088107268933506;0.28694876335956376;71.258009;2000000
little;200064;0;1799936;1491547;32;1;700;914.4;15.321854;21.720381;8.200077;23.595308;44.1;176.22;221.905923592;99;37300;5751320302;4091571634;2413872096;NA;NA;NA;NA;NA;4124551399.0747347;6505443730;3252.721865;0.04188031978787693;0.16414201877576362;3.810454296635476;-4.7264388413736924e-5;0.035646485530044326;0.0734723202417968;0;0.1063302304781315;0.036952943243988394;0.06904662008108906;0.09788103286478941;9012.82835368214;3.4418810000000004e-5;0.015539867763564953;0.026340452024311973;1206.936048;2045.785817;384219886.23307157;3740331512.8416634;4.120665123303474;0.3102108266679984;68.83762;2000000
little;200064;0;1799936;1491209;32;1;800;864;14.438963;20.676797;7.664346;25.953629;41.77;163.92;207.439335108;98;37240;7907011608;3488913924;2413466260;NA;NA;NA;NA;NA;3676704032.1594152;5902380184;2951.190092;0.035566905505933936;0.1874170608211947;3.8337293386809073;-5.2798424743032146e-5;0.03744180859473644;0.08469668696228087;0;0.1251143086555289;0.0369474092076591;0.06960571384632805;0.09967635592948153;9641.372977592373;3.43668675e-5;0.01454320523843433;0.021023700267499605;1206.73313;1744.456962;516132028.99205756;3160572003.167358;4.165073126319905;0.3313437876389975;68.733735;2000000
little;200064;0;1799936;1491195;32;1;900;831.6;13.792772;20.004306;7.316923;28.91948;38.82;156.63;198.000334001;98;37240;2274990950;3339421194;2376787933;NA;NA;NA;NA;NA;3591806726.591897;5716209127;2858.1045635;0.03207743818458593;0.19997678444133182;3.8462890623010444;-4.611340363661065e-5;0.03879713072241903;0.09686097049675178;0;0.14605773341702516;0.03695409422876552;0.06966034713825452;0.10103167805716412;10100.993061910183;3.50167405e-5;0.013337732456036026;0.0187397057285499;1188.3939665;1669.710597;565787086.62959;3026019639.962307;4.199992915142254;0.3537038528412093;70.033481;2000000
little;200064;0;1799936;1493174;32;1;1000;774;12.866223;18.873406;6.743583;31.446647;36.53;142.47;182.425749125;97;37292;4534583626;2550474363;2374935323;NA;NA;NA;NA;NA;2968111475.909914;4925409686;2462.704843;0.026999531094840448;0.21317655185348627;3.859488829713199;-3.402806430164579e-5;0.04122346827174556;0.11318519432946753;0;0.1723805282468783;0.036966179568100485;0.07052854688393759;0.10345801560649065;10963.364599531284;3.49649295e-5;0.013018640923177296;0.01398089017166315;1187.4676615;1275.2371815;706386692.8574743;2261724783.0524397;4.242822100018606;0.383333270305407;69.929859;2000000
little;200064;0;1799936;1492808;32;1;1100;730.8;11.967552;17.91819;6.237571;38.226787;34.06;129.55;168.729889294;96;37296;9079602581;1925973800;2417463127;NA;NA;NA;NA;NA;2533085527.113186;4343436927;2171.7184635;0.023401775708305792;0.24422485664988347;3.890537134509596;-3.241830889069708e-5;0.043959975016767926;0.15614277318661623;0;0.22655610787127647;0.036967789323511434;0.07092727939356008;0.10619452235151301;11853.264459358117;3.717505e-5;0.013024922620489928;0.010376853087815864;1208.7315635;962.9869;874183041.8367279;1658902485.2764578;4.331182833449456;0.440645698939861;74.3501;2000000
little;200064;0;1799936;1492280;32;1;1200;748.8;12.277103;18.170933;6.413255;38.789344;32.98;136.75;173.463470174;97;37244;5201141623;2172890928;2414387827;NA;NA;NA;NA;NA;2726139407.533526;4587278755;2293.6393774999997;0.022037679126324275;0.23432820699147028;3.880640484851183;-2.8417585962330072e-5;0.042519110491729066;0.14076602257249587;0;0.22361678779451763;0.0369717900464398;0.07077630228246283;0.10475365782647415;11529.805082267832;3.7825317499999996e-5;0.011598925432629246;0.010438753693695029;1207.1939135;1086.445464;827812264.466475;1898327143.067051;4.316759022801077;0.43611853794989436;75.650635;2000000
little;200064;0;1799936;1494063;32;1;1300;730.8;11.910744;17.740665;6.189179;43.653003;32.51;130.35;167.396685823;97;37160;5985030309;6121392068;2375081584;NA;NA;NA;NA;NA;6700426574.721098;8496473652;4248.236826;0.039043478853503816;0.2444840410630591;3.8907963189227717;-2.7080180259840547e-5;0.0437452390199168;0.16426816453696585;0;0.2607757900664611;0.03697312745214229;0.07115280652924064;0.10597978635466189;11947.667841612689;3.9746795499999995e-5;0.010914109947062819;0.028129368906440997;1187.540792;3060.696034;843995582.379803;5856430992.341295;4.365677829325277;0.4748815104025059;79.493591;2000000
little;200064;0;1799936;1494009;32;1;1400;720;11.70087;17.391927;6.005868;49.093158;31.87;125.4;162.616184716;96;37244;4491420980;5928362829;2414718099;NA;NA;NA;NA;NA;6598325218.88017;8343080928;4171.540464;0.03664668145060504;0.26355793653747783;3.9098702143971904;-6.74262460419045e-5;0.044716227770291474;0.19051197554138283;0;0.3018958911484637;0.036932781386360226;0.07195390803464558;0.10695077510503656;12298.898805754712;4.20959115e-5;0.010606561980009067;0.026040119470595972;1207.3590495;2964.1814145;927356728.4241526;5670968490.4560175;4.427603570071696;0.5177333556745061;84.191823;2000000
little;200064;0;1799936;1498477;32;2;200;1954.8;31.187066;41.644998;18.279552;18.553072;129.07;482.1;495.953045648;122;37208;2846728203;9824315054;7137052563;NA;NA;NA;NA;NA;11640145074.723888;16961367617;8480.6838085;0.1709977160724832;0.07407078701126046;3.720383064870973;-1.4278300238219216e-4;0.02173509125389928;0.024058128948152853;0;0.037408928451601736;0.03685742463001994;0.06288310208731908;0.08396963858864437;4032.639818527275;5.4832344e-5;0.07195290588118985;0.09904481019129334;3568.5262815;4912.157527;2600841096.690179;9039303978.033709;3.9415021586285586;0.2211190937575851;109.664688;2000000
little;200064;0;1799936;1498477;32;2;300;1378.8;22.17616;30.845692;12.771017;17.39482;92.52;305.96;345.669947129;114;37276;4495033823;10757054872;6959758004;NA;NA;NA;NA;NA;14008020822.012451;17716812876;8858.406438;0.1708451758982709;0.10180734249158352;3.748119620351296;-5.4511004531826446e-5;0.02699997321351868;0.03550868684028642;0;0.05032204895008838;0.036945696627870304;0.0641541452596228;0.08923452054826377;5785.866016444939;4.159384449999999e-5;0.0671137121967071;0.10373146370156379;3479.879002;5378.527436;3798103908.9504824;10209916913.061968;3.9887760317371415;0.24065641138584523;83.18768899999999;2000000
little;200064;0;1799936;1498597;32;2;400;1126.8;18.392379;26.112744;10.326169;17.260953;74.13;230.45;279.633758809;108;37208;6967690803;5075082524;7006529175;NA;NA;NA;NA;NA;9081340858.82061;12081611699;6040.8058495000005;0.10801281424726134;0.12543459380610633;3.771746871665819;-7.273133633321771e-5;0.031147396645187418;0.04423164540643851;0;0.061726999892705574;0.03692747629606891;0.06577309935086435;0.0933819439799325;7152.212266924726;3.60461225e-5;0.06264022989250122;0.045372584354760125;3503.2645875;2537.541262;4448872005.218254;4632468853.602356;4.02955639118539;0.2578095195195713;72.09224499999999;2000000
